arch,cache_type_k,cache_type_v,category,ctx_size,decode_throughput_tok_s,engine,experiment_dir,goodput_sla_fraction_mean,max_tokens,max_vmhwm_kb,model,model_label,node_count,parallel_requests,prompt_id,replica_count,source,successful_runs,suite,threads,threads_batch,total_throughput_output_tok_s_mean,tpot_s_mean_across_replicas,ttft_s_mean_across_replicas
x86,f16,f16,short,2048,6.09240111582228,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998584.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_cpu_quantisation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,5.96626241185744,0.1641388971259539,0.6081014969968237
x86,f16,f16,short,2048,6.065317324132133,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998584.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_kv_cache,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.059953560849572,0.16487183548027914,0.18333620199700817
x86,f16,f16,short,2048,6.074540458378318,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998584.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_threading_definition,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.071821756975933,0.1646215062442705,0.17383534595137462
x86,f16,f16,long,4096,6.343439808661391,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_concurrency_server,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.334565929032349,0.15764317628340868,0.18565339600900188
x86,f16,f16,long,4096,6.309380686027013,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_hpc_case_study,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.299538301615241,0.1584941612755491,0.1900507599930279
x86,f16,f16,long,4096,6.323595528385598,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_memory_bound_reasoning,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.313184221902591,0.15813788144911572,0.19130449800286442
x86,f16,f16,long,4096,6.340049691746551,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_quantisation_evaluation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.331483060190905,0.15772747038588603,0.18481491797138005
x86,f16,f16,long,4096,6.371972122936388,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_long_transformer_cpu,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.365083969082029,0.15693728420443423,0.1784303780295886
x86,f16,f16,medium,4096,6.402130086223684,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_medium_ml_vs_dl,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.395781737940607,0.1561980132443471,0.17579001397825778
x86,f16,f16,medium,4096,6.474201442040127,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_concurrency,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.465870064604954,0.15445920380334716,0.17968852096237242
x86,f16,f16,medium,4096,6.44305821540829,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_cpu_inference_pipeline,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.436164446297726,0.15520579925982106,0.1762099610059522
x86,f16,f16,medium,4096,6.444477291511447,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_quant_tradeoff,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.436018982964715,0.1551716228897544,0.1810218280297704
x86,f16,f16,medium,4096,6.459780111029051,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_thread_scaling,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.451359808645264,0.1548040309131666,0.180426342994906
x86,f16,f16,short,4096,6.345066324343931,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_short_capital_france,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,5.045474974030224,0.1576027655003903,0.2845977499964647
x86,f16,f16,short,4096,6.3681381459595485,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_batching,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.361948823360571,0.15703176926751805,0.17632266000146046
x86,f16,f16,short,4096,6.322962440380127,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_cpu_quantisation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.1896711766737935,0.15815371503928807,0.5938080709893256
x86,f16,f16,short,4096,6.313911443758567,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_kv_cache,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.306713049344808,0.15838042850419146,0.18128471198724583
x86,f16,f16,short,4096,6.341062499408091,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,9269340.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_threading_definition,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.336739205523521,0.15770227782699595,0.1712334050098434
x86,f16,f16,long,512,9.409645338213526,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_concurrency_server,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.390209549569887,0.10627393106293799,0.13419196504401043
x86,f16,f16,long,512,9.342906720004253,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_hpc_case_study,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.323511755607843,0.10703307118103657,0.13531568401958793
x86,f16,f16,long,512,9.378926966627658,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_memory_bound_reasoning,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.358521690917534,0.10662200522066395,0.13615749398013577
x86,f16,f16,long,512,9.411204134657755,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_quantisation_evaluation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.392676222058522,0.10625632870053198,0.13286271103424951
x86,f16,f16,long,512,9.53547900944576,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_long_transformer_cpu,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.519134888432598,0.10487150136971714,0.12770040205214173
x86,f16,f16,medium,512,9.44286552908124,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_medium_ml_vs_dl,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.430570087119795,0.10590005723583534,0.1233620440470986
x86,f16,f16,medium,512,9.583950559330075,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_concurrency,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.568097677252421,0.10434110587376617,0.12625093600945547
x86,f16,f16,medium,512,9.45080879558907,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_cpu_inference_pipeline,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.436318459602651,0.10581104978726531,0.1264679140294902
x86,f16,f16,medium,512,9.502439367866549,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_quant_tradeoff,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.486119063098124,0.10523613582651212,0.1281783200101927
x86,f16,f16,medium,512,9.5528220583412,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_thread_scaling,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.535427009890645,0.10468110825186303,0.12888615997508168
x86,f16,f16,short,512,8.617150903033,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_short_capital_france,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,6.749997845846895,0.11604763700355154,0.2257514029624872
x86,f16,f16,short,512,9.357951869772174,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_batching,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.345349305237427,0.1068609898743095,0.12502112000947818
x86,f16,f16,short,512,8.949854692702722,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_cpu_quantisation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,8.730832376125132,0.11173365762187755,0.4703580400091596
x86,f16,f16,short,512,9.27558857928429,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_kv_cache,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.263433458627519,0.10780987011793063,0.12569467799039558
x86,f16,f16,short,512,9.211621644725918,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8795244.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_threading_definition,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,context-length,32,32,9.202764097563422,0.10855851863743737,0.1217093980521895
x86,f16,f16,long,2048,8.097010000367858,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_concurrency_server,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.08372191960937,0.12350237926772582,0.14925006701378152
x86,f16,f16,long,2048,8.573141897552969,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_hpc_case_study,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.547787307722247,0.11664335105493005,0.1607858730130829
x86,f16,f16,long,2048,8.417758578534139,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_memory_bound_reasoning,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.40167255813752,0.11879646947229736,0.14769598201382905
x86,f16,f16,long,2048,8.351222613860674,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_quantisation_evaluation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.323614444304086,0.11974294618135098,0.17036011995514855
x86,f16,f16,long,2048,8.435179884552957,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_long_transformer_cpu,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.424016306375275,0.11855111730708484,0.13844264298677444
x86,f16,f16,medium,2048,8.48863353612341,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_medium_ml_vs_dl,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.481971863300886,0.11780459077948133,0.12938955996651202
x86,f16,f16,medium,2048,8.707652289400217,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_concurrency,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.679639210121687,0.11484151718107705,0.16205310402438045
x86,f16,f16,medium,2048,8.595526099086845,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_cpu_inference_pipeline,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.585736672453645,0.11633959207060475,0.1330971540301107
x86,f16,f16,medium,2048,8.64308298730386,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_quant_tradeoff,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.62319678516122,0.11569945602384432,0.14963500201702118
x86,f16,f16,medium,2048,8.38898329437351,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_thread_scaling,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.382102238848695,0.11920395653555536,0.13151512999320403
x86,f16,f16,short,2048,8.955962186498764,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_short_capital_france,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.020325379556233,0.11165746116118196,0.2176360780140385
x86,f16,f16,short,2048,8.771834102015953,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_batching,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.763032670385483,0.11400124402377593,0.12844120699446648
x86,f16,f16,short,2048,8.998805203995554,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_cpu_quantisation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,8.778298884058326,0.11112586363754053,0.46821192401694134
x86,f16,f16,short,2048,9.048478704175707,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_kv_cache,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,9.036040160324548,0.1105158151655392,0.1297682109870948
x86,f16,f16,short,2048,9.058702893973283,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,128,8998104.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_threading_definition,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,9.050194763729829,0.1103910804564852,0.12345342704793438
x86,f16,f16,long,2048,7.172546188449424,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_concurrency_server,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.166308183352178,0.13942050336467504,0.170066251012031
x86,f16,f16,long,2048,7.046455791310755,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_hpc_case_study,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.040751713209577,0.14191531595687254,0.17112696397816762
x86,f16,f16,long,2048,7.014820167184191,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_memory_bound_reasoning,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.0067560916401295,0.1425553294549258,0.1843066649744287
x86,f16,f16,long,2048,7.089109154492613,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_quantisation_evaluation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.081750755939544,0.1410614476667023,0.17834498098818585
x86,f16,f16,long,2048,7.005957299977343,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_long_transformer_cpu,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.000839267811562,0.14273566868630985,0.16916706797201186
x86,f16,f16,medium,2048,7.210760394794034,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_medium_ml_vs_dl,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.1637064452681,0.1386816292941826,0.37164015998132527
x86,f16,f16,medium,2048,7.198513814886589,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_concurrency,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.192990060048265,0.13891756350206502,0.1660033580265008
x86,f16,f16,medium,2048,7.190918846650907,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_cpu_inference_pipeline,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.188028682574017,0.13906428668232562,0.15314543701242656
x86,f16,f16,medium,2048,7.1725956344862825,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_quant_tradeoff,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.167352529644131,0.139419542235441,0.16531034297076985
x86,f16,f16,medium,2048,7.204760011821777,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_thread_scaling,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.199188692679457,0.13879712833726193,0.16594896995229647
x86,f16,f16,short,2048,7.036397009029738,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_short_capital_france,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,5.5104062259673725,0.14211818899881715,0.27229328302200884
x86,f16,f16,short,2048,7.204501608847247,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_batching,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.143958720366487,0.13880210655682046,0.4397185569978319
x86,f16,f16,short,2048,7.089254029358807,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_cpu_quantisation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,6.941446368576878,0.14105856495742553,0.56349859200418
x86,f16,f16,short,2048,7.177520509913336,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_kv_cache,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.125347591628654,0.13932387913330732,0.40023372101131827
x86,f16,f16,short,2048,7.113030677617838,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,256,9225240.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,short_threading_definition,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,7.056549720089479,0.14058705006666739,0.4284284330205992
x86,f16,f16,long,2048,5.7359655164404,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,512,9629512.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_concurrency_server,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,5.7333107532419865,0.17433856551853463,0.21543443098198622
x86,f16,f16,long,2048,5.795516189808588,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,512,9629512.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_hpc_case_study,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,5.7922133707712415,0.17254718427989202,0.22267131396802142
x86,f16,f16,long,2048,5.900695731237294,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,512,9629512.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_memory_bound_reasoning,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,5.897205764552755,0.16947154124659702,0.22058305598329753
x86,f16,f16,long,2048,6.224074085970513,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,512,9629512.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,long_quantisation_evaluation,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,6.22220530378697,0.1606664680059108,0.1850952539825812
x86,f16,f16,long,2048,5.823287370458594,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,512,9629512.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_long_transformer_cpu,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,5.8068667975610895,0.1717243090342712,0.19070425996324047
x86,f16,f16,medium,2048,6.318198120714528,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,512,9629512.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,mandatory_medium_ml_vs_dl,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,6.306697268338396,0.15827297291002163,0.3058141460060142
x86,f16,f16,medium,2048,6.072768780900377,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,512,9629512.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_concurrency,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,6.0232786806697876,0.16466953313703067,0.8571527739986777
x86,f16,f16,medium,2048,5.934655148472756,vanilla-x86,measurements/1258642-track-a1-server-sweep-x86,1.0,512,9629512.0,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,,1,medium_cpu_inference_pipeline,1,measurements/readable/a1_scaling_summary_nonzero.csv,1,decode-length,32,32,5.8824759628497985,0.16850178737973398,0.9335199109627865
