experiment_dir,run_dir,suite,engine,node_count,node_rank,node,model_label,threads,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,source_file,source_format,samples,mean_cpu_busy_percent,max_cpu_busy_percent,mean_mem_used_kb,max_mem_used_kb,mean_mem_used_gib,max_mem_used_gib,mem_total_kb
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/context-length/vanilla-x86/model-1-mandatory/t_32_c_512_p_1_n_128_k_f16_v_f16,context-length,vanilla-x86,,,cnx053,model-1-mandatory,32,512,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/context-length/vanilla-x86/model-1-mandatory/t_32_c_512_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,400,25.18296404541953,26.69377733445868,12059862.23,12248984.0,11.501180868148804,11.681541442871094,263931984
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/decode-length/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,decode-length,vanilla-x86,,,cnx149,model-1-mandatory,32,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/decode-length/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,428,25.162400822759352,26.276815024047636,10340613.626168225,10535712.0,9.861577631157136,10.047637939453125,263931988
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/decode-length/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_256_k_f16_v_f16,decode-length,vanilla-x86,,,cnx186,model-1-mandatory,32,2048,1,f16,f16,256,measurements/1258642-track-a1-server-sweep-x86/decode-length/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_256_k_f16_v_f16/node_resources.csv,procfs,916,25.214096213760648,26.721361754332158,11196511.301310044,11433180.0,10.677825261411709,10.90353012084961,263931984
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/decode-length/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_512_k_f16_v_f16,decode-length,vanilla-x86,,,cnx290,model-1-mandatory,32,2048,1,f16,f16,512,measurements/1258642-track-a1-server-sweep-x86/decode-length/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_512_k_f16_v_f16/node_resources.csv,procfs,1964,25.190540166471802,26.95204426683062,11639462.142566191,11962520.0,11.100256102148238,11.408348083496094,263931984
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/decode-length/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_64_k_f16_v_f16,decode-length,vanilla-x86,,,cnx176,model-1-mandatory,32,2048,1,f16,f16,64,measurements/1258642-track-a1-server-sweep-x86/decode-length/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_64_k_f16_v_f16/node_resources.csv,procfs,244,25.170126878855566,26.620085995085994,11761456.032786885,11904704.0,11.216598542010198,11.35321044921875,263931984
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/model-set/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla-x86,,,cnx134,model-1-mandatory,32,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/model-set/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,486,25.208061267825094,26.55337227827934,10518632.436213993,10680044.0,10.031349598134987,10.185283660888672,263931988
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/model-set/vanilla-x86/model-2/t_32_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla-x86,,,cnx137,model-2,32,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/model-set/vanilla-x86/model-2/t_32_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,55,25.073038009832704,26.093641885138773,6128451.636363637,6185400.0,5.844546924937855,5.898857116699219,263931988
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/model-set/vanilla-x86/model-3/t_32_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla-x86,,,cnx149,model-3,32,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/model-set/vanilla-x86/model-3/t_32_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,341,25.156344989173785,26.294298921417564,8740551.953079179,8887580.0,8.3356399088661,8.47585678100586,263931988
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/model-set/vanilla-x86/model-4/t_32_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla-x86,,,cnx176,model-4,32,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/model-set/vanilla-x86/model-4/t_32_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,257,25.158453413872998,26.647234793280663,18881767.626459144,19015992.0,18.007056833705086,18.13506317138672,263931984
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_128_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx162,model-1-mandatory,128,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_128_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,2463,87.23394475190351,100.0,10405929.73771823,10714904.0,9.923867929189901,10.218528747558594,263961740
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_16_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx290,model-1-mandatory,16,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_16_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,346,12.627751330155558,13.831429453535042,11094075.664739884,11291264.0,10.580135025730023,10.7681884765625,263931984
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx500,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,388,18.868189455992063,20.515172361079262,12472054.329896906,12661624.0,11.894277887246043,12.075065612792969,263931988
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx078,model-1-mandatory,32,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_32_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,457,25.186950816511963,26.82257941646987,10426098.774617068,10596732.0,9.943102621666974,10.105831146240234,263931984
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx079,model-1-mandatory,48,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_48_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,467,37.681790012841695,38.82694363830762,12091666.321199143,12283948.0,11.531511613082069,11.714885711669922,263931988
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_64_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx101,model-1-mandatory,64,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_64_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,448,50.15796608280221,51.13610282304338,12482393.857142856,12663704.0,11.904138428824288,12.077049255371094,263931984
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_8_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx180,model-1-mandatory,8,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_8_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,414,6.367428501643194,7.8817733990147785,11468489.246376812,11668084.0,10.937203642250836,11.127552032470703,263931988
measurements/1258642-track-a1-server-sweep-x86,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_96_c_2048_p_1_n_128_k_f16_v_f16,thread-scaling,vanilla-x86,,,cnx102,model-1-mandatory,96,2048,1,f16,f16,128,measurements/1258642-track-a1-server-sweep-x86/thread-scaling/vanilla-x86/model-1-mandatory/t_96_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,495,75.07505358400678,76.36791378917812,13681238.545454545,13854128.0,13.047445817427201,13.212326049804688,263931988
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_16_n_128_k_f16_v_f16,concurrency,vanilla-blis,,,cna0842,model-1-mandatory,24,2048,16,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_16_n_128_k_f16_v_f16/node_resources.csv,procfs,390,48.98552413652977,51.907467532467535,3899128.9435897437,4088256.0,3.7184991298577725,3.89886474609375,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,concurrency,vanilla-blis,,,cna1549,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,587,49.60364379945676,52.39539114614918,3914371.0528109027,4171328.0,3.7330351379498508,3.97808837890625,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla-blis,,,cna0844,model-1-mandatory,24,2048,2,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16/node_resources.csv,procfs,551,49.68820958238388,52.142131979695435,3719408.319419238,3954624.0,3.5471041864578607,3.77142333984375,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla-blis,,,cna0046,model-1-mandatory,24,2048,4,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16/node_resources.csv,procfs,551,49.36172854910213,51.18521494576135,4146726.0980036296,4368000.0,3.954626176837568,4.1656494140625,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_8_n_128_k_f16_v_f16,concurrency,vanilla-blis,,,cna1545,model-1-mandatory,24,2048,8,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-blis/model-1-mandatory/t_24_c_2048_p_8_n_128_k_f16_v_f16/node_resources.csv,procfs,384,49.05954789492492,51.53673926317932,3792126.0,3962688.0,3.616453170776367,3.77911376953125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_16_n_128_k_f16_v_f16,concurrency,vanilla-openblas-fujitsu,,,cna0033,model-1-mandatory,24,2048,16,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_16_n_128_k_f16_v_f16/node_resources.csv,procfs,339,48.71116260795199,51.66193757600324,4308994.454277286,4460672.0,4.109377340581213,4.2540283203125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,concurrency,vanilla-openblas-fujitsu,,,cna0840,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,538,49.44741266572322,52.573158425832496,3732813.085501859,4007040.0,3.55988796758829,3.8214111328125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16,concurrency,vanilla-openblas-fujitsu,,,cna1547,model-1-mandatory,24,2048,2,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_2_n_128_k_f16_v_f16/node_resources.csv,procfs,511,49.55071635592513,52.42620299231702,4127298.3796477495,4347648.0,3.9360984608151908,4.146240234375,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16,concurrency,vanilla-openblas-fujitsu,,,cna0047,model-1-mandatory,24,2048,4,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_4_n_128_k_f16_v_f16/node_resources.csv,procfs,501,49.2151493482243,52.282828282828284,3969412.982035928,4193664.0,3.785527212177208,3.9993896484375,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_8_n_128_k_f16_v_f16,concurrency,vanilla-openblas-fujitsu,,,cna0845,model-1-mandatory,24,2048,8,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/concurrency/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_8_n_128_k_f16_v_f16/node_resources.csv,procfs,343,48.78012696622342,51.847340641494114,3579808.6530612246,3734592.0,3.413971570073342,3.56158447265625,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-blis/model-1-mandatory/t_24_c_1024_p_1_n_128_k_f16_v_f16,context-length,vanilla-blis,,,cna0072,model-1-mandatory,24,1024,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-blis/model-1-mandatory/t_24_c_1024_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,588,49.665413025480916,52.151847340641496,3955728.9795918367,4199744.0,3.7724771305006377,4.00518798828125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,context-length,vanilla-blis,,,cna0845,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,586,49.64509866536858,52.193338748984566,3781699.7133105802,4035712.0,3.606509888945179,3.8487548828125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-blis/model-1-mandatory/t_24_c_4096_p_1_n_128_k_f16_v_f16,context-length,vanilla-blis,,,cna1545,model-1-mandatory,24,4096,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-blis/model-1-mandatory/t_24_c_4096_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,591,49.60824339050732,52.290458091618326,4196001.137055838,4439168.0,4.001618516021574,4.2335205078125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-blis/model-1-mandatory/t_24_c_512_p_1_n_128_k_f16_v_f16,context-length,vanilla-blis,,,cna1548,model-1-mandatory,24,512,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-blis/model-1-mandatory/t_24_c_512_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,586,49.63034476749463,52.28467448443186,3822340.6962457336,4072448.0,3.6452681505639397,3.8837890625,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_1024_p_1_n_128_k_f16_v_f16,context-length,vanilla-openblas-fujitsu,,,cna0045,model-1-mandatory,24,1024,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_1024_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,536,49.4656839499992,51.57575757575758,3942414.925373134,4199488.0,3.759779858945021,4.00494384765625,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,context-length,vanilla-openblas-fujitsu,,,cna0840,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,536,49.496727940465405,52.38095238095238,3746052.537313433,3997184.0,3.5725140927442864,3.81201171875,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_4096_p_1_n_128_k_f16_v_f16,context-length,vanilla-openblas-fujitsu,,,cna0848,model-1-mandatory,24,4096,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_4096_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,533,49.524271577897004,52.224253503961,3951380.4127579737,4185408.0,3.7683300139980065,3.99151611328125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_512_p_1_n_128_k_f16_v_f16,context-length,vanilla-openblas-fujitsu,,,cna1542,model-1-mandatory,24,512,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/context-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_512_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,535,49.41565208136294,52.203940686573226,3961525.7121495325,4236928.0,3.778005325459988,4.0406494140625,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,decode-length,vanilla-blis,,,cna1549,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,585,49.64897755924322,52.56358498183286,3908311.8495726497,4149312.0,3.7272566314436433,3.95709228515625,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_256_k_f16_v_f16,decode-length,vanilla-blis,,,cna1592,model-1-mandatory,24,2048,1,f16,f16,256,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_256_k_f16_v_f16/node_resources.csv,procfs,1047,49.894918120556326,52.192362093352195,4355202.567335243,4666176.0,4.153444831214183,4.45001220703125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16,decode-length,vanilla-blis,,,cna0046,model-1-mandatory,24,2048,1,f16,f16,512,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16/node_resources.csv,procfs,1960,49.929119016202904,52.39442311578097,4718791.0530612245,5131584.0,4.500189831792092,4.89385986328125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,decode-length,vanilla-blis,,,cna0842,model-1-mandatory,24,2048,1,f16,f16,64,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16/node_resources.csv,procfs,360,49.312492029638314,50.868336025848144,3662615.466666667,3862656.0,3.492942301432292,3.6837158203125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,decode-length,vanilla-openblas-fujitsu,,,cna1543,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,535,49.51801545359493,51.92112217930474,4199143.835514018,4475328.0,4.00461562682535,4.26800537109375,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_256_k_f16_v_f16,decode-length,vanilla-openblas-fujitsu,,,cna0844,model-1-mandatory,24,2048,1,f16,f16,256,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_256_k_f16_v_f16/node_resources.csv,procfs,996,49.7898781933118,52.34248788368336,3902896.449799197,4223296.0,3.722092103766629,4.02764892578125,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16,decode-length,vanilla-openblas-fujitsu,,,cna0033,model-1-mandatory,24,2048,1,f16,f16,512,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_512_k_f16_v_f16/node_resources.csv,procfs,1888,49.88497718820289,52.54339927331449,4719738.915254237,5169536.0,4.5010937836210605,4.9300537109375,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16,decode-length,vanilla-openblas-fujitsu,,,cna1559,model-1-mandatory,24,2048,1,f16,f16,64,measurements/1258660-track-a1-vanilla-blas-sweep/decode-length/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_64_k_f16_v_f16/node_resources.csv,procfs,307,49.04112995923981,50.797496466787806,3893916.7687296416,4112000.0,3.713528412561075,3.9215087890625,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla-blis,,,cna0033,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-blis/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,586,49.61629666869158,52.32229402261712,4211043.167235495,4444544.0,4.01596371387052,4.2386474609375,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-blis/model-2/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla-blis,,,cna0045,model-2,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-blis/model-2/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,87,46.82028141914784,50.16220600162206,3324292.4137931033,3472256.0,3.1702922952586206,3.3114013671875,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-blis/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla-blis,,,cna0047,model-3,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-blis/model-3/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,501,38.95014517131961,50.131074813470455,3737405.1896207584,3923328.0,3.564267339344748,3.7415771484375,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-blis/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla-blis,,,cna1542,model-4,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-blis/model-4/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,811,49.902426224998045,52.34232407219631,3773972.912453761,3954432.0,3.5991410374200448,3.771240234375,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla-openblas-fujitsu,,,cna0023,model-1-mandatory,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-openblas-fujitsu/model-1-mandatory/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,538,49.532909124311004,52.13327915481511,4492564.698884758,4731584.0,4.284443568119772,4.51239013671875,32911424
measurements/1258660-track-a1-vanilla-blas-sweep,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-openblas-fujitsu/model-2/t_24_c_2048_p_1_n_128_k_f16_v_f16,model-set,vanilla-openblas-fujitsu,,,cna0034,model-2,24,2048,1,f16,f16,128,measurements/1258660-track-a1-vanilla-blas-sweep/model-set/vanilla-openblas-fujitsu/model-2/t_24_c_2048_p_1_n_128_k_f16_v_f16/node_resources.csv,procfs,86,46.26383752712253,49.878246753246756,6547618.23255814,6658496.0,6.244295342023983,6.35003662109375,32911424
