experiment_dir,run_dir,suite,engine,node_rank,node,model,model_label,threads,threads_batch,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,trials_configured,warmup_trials,bench_concurrency,mandatory_only,limit_per_category,category,prompt_id,runs,successful_runs,ttft_s_mean,ttft_s_stdev,tpot_s_mean,tpot_s_stdev,throughput_output_tok_s_mean,throughput_output_tok_s_stdev,goodput_sla_fraction,max_rss_kb,max_vmhwm_kb
measurements/1254633-track-a1-server-sweep-x86,measurements/1254633-track-a1-server-sweep-x86/concurrency/tq/model-1-mandatory/t_32_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cnx056,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,turbo4,turbo4,128,3,1,1,0,3,medium,mandatory_medium_ml_vs_dl,3,3,0.11058117466745898,0.004843888124905752,0.10477968940691317,0.0046617665660146695,9.551919436471143,0.41716510983196137,1.0,8426212,8426408
measurements/1254633-track-a1-server-sweep-x86,measurements/1254633-track-a1-server-sweep-x86/concurrency/tq/model-1-mandatory/t_32_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cnx056,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,turbo4,turbo4,128,3,1,1,0,3,medium,medium_cpu_inference_pipeline,3,3,0.11268082699583222,0.005879213459819638,0.10597198970074731,0.005075872974562505,9.445896878769892,0.4464223576739169,1.0,8426212,8426408
measurements/1254633-track-a1-server-sweep-x86,measurements/1254633-track-a1-server-sweep-x86/concurrency/tq/model-1-mandatory/t_32_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cnx056,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,turbo4,turbo4,128,3,1,1,0,3,medium,medium_quant_tradeoff,3,3,0.11099936999380589,0.00403523866705047,0.10474846634636156,0.004613561155352182,9.55421843306368,0.41444079315143606,1.0,8426212,8426408
measurements/1254633-track-a1-server-sweep-x86,measurements/1254633-track-a1-server-sweep-x86/concurrency/tq/model-1-mandatory/t_32_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cnx056,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,turbo4,turbo4,128,3,1,1,0,3,short,mandatory_short_capital_france,3,3,0.17419034866422103,0.0038145602988835297,0.10473837266585583,0.0069000355618463755,7.732536286085147,0.3823223382707178,1.0,8426212,8426408
measurements/1254633-track-a1-server-sweep-x86,measurements/1254633-track-a1-server-sweep-x86/concurrency/tq/model-1-mandatory/t_32_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cnx056,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,turbo4,turbo4,128,3,1,1,0,3,short,short_cpu_quantisation,3,3,0.4059938639984466,0.010908768058733248,0.10731609853802204,0.006721134223485689,9.141472250681083,0.5375558306654417,1.0,8426212,8426408
measurements/1254633-track-a1-server-sweep-x86,measurements/1254633-track-a1-server-sweep-x86/concurrency/tq/model-1-mandatory/t_32_c_2048_p_1_n_128_k_turbo4_v_turbo4,concurrency,tq,,cnx056,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,turbo4,turbo4,128,3,1,1,0,3,short,short_threading_definition,3,3,0.11358937199111097,0.009454314599855022,0.10599740195276613,0.005748968922767034,9.446907795290725,0.49959985614912744,1.0,8426212,8426408
measurements/1254633-track-a1-server-sweep-x86,measurements/1254633-track-a1-server-sweep-x86/concurrency/tq/model-1-mandatory/t_32_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,cnx277,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,turbo4,turbo4,128,3,1,2,0,3,long,long_hpc_case_study,3,3,0.2650155013737579,0.05911976042012086,0.1190723725722912,0.0009430868640391843,8.318598986885418,0.04278504349292844,1.0,8418880,8418880
measurements/1254633-track-a1-server-sweep-x86,measurements/1254633-track-a1-server-sweep-x86/concurrency/tq/model-1-mandatory/t_32_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,cnx277,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,turbo4,turbo4,128,3,1,2,0,3,long,long_memory_bound_reasoning,3,3,0.31240135330396396,0.07288596552822799,0.11889182542526502,0.0009307703896982566,8.30547273777463,0.054764690185943356,1.0,8418880,8418880
measurements/1254633-track-a1-server-sweep-x86,measurements/1254633-track-a1-server-sweep-x86/concurrency/tq/model-1-mandatory/t_32_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,cnx277,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,turbo4,turbo4,128,3,1,2,0,3,long,mandatory_long_transformer_cpu,3,3,0.29498806172826636,0.0665221765632459,0.11106291130671567,0.0012075033568454039,8.889002345185133,0.058673602707292834,1.0,8418880,8418880
measurements/1254633-track-a1-server-sweep-x86,measurements/1254633-track-a1-server-sweep-x86/concurrency/tq/model-1-mandatory/t_32_c_2048_p_2_n_128_k_turbo4_v_turbo4,concurrency,tq,,cnx277,/projects/F202500010HPCVLABUMINHO/uminhocp006/aded-project-llamacpp/llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,turbo4,turbo4,128,3,1,2,0,3,medium,mandatory_medium_ml_vs_dl,3,3,0.26554939899748814,0.058772208813567775,0.10814637526762219,2.2401838809471468e-05,9.142644044078775,0.03881765957183436,1.0,8418880,8418880
