experiment_dir,suite,engine,node_count,replica_count,model,model_label,threads,threads_batch,ctx_size,parallel_requests,cache_type_k,cache_type_v,max_tokens,category,prompt_id,successful_runs,total_throughput_output_tok_s_mean,ttft_s_mean_across_replicas,tpot_s_mean_across_replicas,goodput_sla_fraction_mean,max_vmhwm_kb
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,long,long_memory_bound_reasoning,1,10.136017356560748,0.19176305600558408,0.09792145120468555,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,long,long_quantisation_evaluation,1,10.177357207786152,0.18665053098811768,0.09755785427561331,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,long,mandatory_long_transformer_cpu,1,10.449082276033893,0.16618399700382724,0.09514363096063538,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,medium,mandatory_medium_ml_vs_dl,1,10.647632422113237,0.15036381600657478,0.0934695817324366,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,medium,medium_concurrency,1,10.627691716010359,0.15046951099066064,0.09364611667733984,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,medium,medium_cpu_inference_pipeline,1,10.60448266781634,0.15686737399664707,0.09380355792914839,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,medium,medium_quant_tradeoff,1,10.590699340233375,0.16478397499304265,0.09386489279526945,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,medium,medium_thread_scaling,1,10.595999378156439,0.16444086699630134,0.09381980708672841,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,short,mandatory_short_capital_france,1,4.4889329593239955,0.9104694669949822,0.09259542583216292,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,short,short_batching,1,10.642522561967274,0.14901023998390883,0.09352538644887991,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,short,short_cpu_quantisation,1,8.926557844694555,2.4347694409952965,0.09373222664571514,0.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,short,short_kv_cache,1,10.648882130131978,0.1486733829951845,0.09347130192121066,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,36,36,2048,1,f16,f16,128,short,short_threading_definition,1,10.676371103658012,0.1281592009763699,0.09338944765356898,1.0,5686592.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,long,long_concurrency_server,1,11.698576242602266,0.17289359000278637,0.08478837332314276,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,long,long_hpc_case_study,1,11.45962218554429,0.16631804796634242,0.08663689375600198,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,long,long_memory_bound_reasoning,1,11.670327273115287,0.1595000540255569,0.0851026141574225,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,long,long_quantisation_evaluation,1,11.377546625477253,0.17354782699840143,0.08721441290557648,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,long,mandatory_long_transformer_cpu,1,12.021771662157075,0.15249337197747082,0.08263305959880249,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,medium,mandatory_medium_ml_vs_dl,1,12.157856927822968,0.18644749198574573,0.0814273367795404,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,medium,medium_concurrency,1,11.632098180881119,0.14951264398405328,0.08546515770062188,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,medium,medium_cpu_inference_pipeline,1,11.91097624725545,0.13434690196299925,0.0835558009057995,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,medium,medium_quant_tradeoff,1,11.810918309386963,0.1520156449987553,0.08413360460604519,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,medium,medium_thread_scaling,1,11.946363650635442,0.14770288101863116,0.08320012285812267,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,short,mandatory_short_capital_france,1,5.477839554701423,0.7206739219836891,0.07942290166586947,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,short,short_batching,1,11.581385410031958,0.12547078804345801,0.08603359949610043,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,short,short_cpu_quantisation,1,10.445069508621813,1.9260430969879963,0.08132349559074767,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,short,short_kv_cache,1,12.252787485722298,0.12533536599949002,0.08126629518865659,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,46,46,2048,1,f16,f16,128,short,short_threading_definition,1,11.95446448876533,0.11240276100579649,0.08342084517302799,1.0,5686400.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,long,long_concurrency_server,1,5.858141737539259,0.19586000498384237,0.17050091607870138,1.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,long,long_hpc_case_study,1,4.408337469799761,0.16371122800046578,0.22733612692920402,0.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,long,long_memory_bound_reasoning,1,4.194190834853354,0.17181400203844532,0.2389457003854208,0.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,long,long_quantisation_evaluation,1,4.131507614466521,0.6218299780157395,0.23904823908659328,0.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,long,mandatory_long_transformer_cpu,1,3.7794391200315887,0.7184724829858169,0.2610119638742703,0.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,medium,mandatory_medium_ml_vs_dl,1,4.376182853421235,0.6310143130249344,0.22533653388954847,0.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,medium,medium_concurrency,1,4.908084066343306,0.15055732504697517,0.20416044946448275,0.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,medium,medium_cpu_inference_pipeline,1,4.494658188443575,0.139459275000263,0.22313624095285356,0.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,medium,medium_quant_tradeoff,1,5.026961808435581,0.15026829298585653,0.199306733133528,1.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,medium,medium_thread_scaling,1,4.981490029597809,0.2118362319888547,0.20065199982651738,0.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,short,mandatory_short_capital_france,1,5.0273331398473955,0.7696416879771277,0.09066385017164673,1.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,short,short_batching,1,5.335062995651729,0.3015262100379914,0.18653718673983427,1.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,short,short_cpu_quantisation,1,4.06454618573895,1.9018119520042092,0.23298867014154248,0.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,short,short_kv_cache,1,4.707302264983053,0.6039664460113272,0.20934942641706156,0.0,5684928.0
measurements/1258624-track-a1-server-sweep,thread-scaling,vanilla,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,48,48,2048,1,f16,f16,128,short,short_threading_definition,1,5.578207236125722,0.113138357992284,0.17978591424427692,1.0,5684928.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,long,long_concurrency_server,1,7.616783681074867,0.1584471450187266,0.13107330830699918,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,long,long_hpc_case_study,1,7.512325788370814,0.1626993779791519,0.13287981404734073,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,long,long_memory_bound_reasoning,1,7.564566656762373,0.16506945999572054,0.13193455840943116,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,long,long_quantisation_evaluation,1,7.540394731070997,0.15806264703860506,0.13241676711816502,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,long,mandatory_long_transformer_cpu,1,7.613494640146309,0.15270558302290738,0.13117564786601385,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,medium,mandatory_medium_ml_vs_dl,1,7.677423120983688,0.1468372920062393,0.13011903543296585,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,medium,medium_concurrency,1,7.689233489162318,0.15309655899181962,0.129868598960571,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,medium,medium_cpu_inference_pipeline,1,7.684564685226437,0.14922848501009867,0.12997878344104383,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,medium,medium_quant_tradeoff,1,7.683275217778224,0.14932071400107816,0.13000015706313392,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,medium,medium_thread_scaling,1,7.676806443434633,0.15471117402194068,0.13006819920489696,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,short,mandatory_short_capital_france,1,5.9217618182528655,0.24844345799647272,0.133586342165169,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,short,short_batching,1,7.626947977685708,0.15179558796808124,0.1309493301494971,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,short,short_cpu_quantisation,1,7.3886875462088835,0.5224894810235128,0.1322918501183002,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,short,short_kv_cache,1,7.60128216569564,0.14921910100383684,0.13141589409462726,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,1,f16,f16,128,short,short_threading_definition,1,7.582607131544282,0.1426735119894147,0.13179370912624244,1.0,8999736.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,long,long_concurrency_server,1,1.9699500831154457,0.77767052303534,0.4868374331540858,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,long,long_quantisation_evaluation,1,2.1176153172495265,0.7791560809710063,0.41076828161021695,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,long,mandatory_long_transformer_cpu,1,1.9678518957723916,0.7783059030189179,0.5047458203920587,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,medium,mandatory_medium_ml_vs_dl,1,2.2209682868533625,0.7853322560549714,0.4476096454565963,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,medium,medium_concurrency,1,2.221154115172919,0.7808931740000844,0.4476074402758624,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,medium,medium_cpu_inference_pipeline,1,2.2211491936839947,0.7801354550174437,0.44761513630716554,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,medium,medium_quant_tradeoff,1,2.2210633208523927,0.7824394599883817,0.44760783796893494,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,medium,medium_thread_scaling,1,2.2210649114018572,0.7834156249882653,0.4476039151025855,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,short,mandatory_short_capital_france,1,2.0710249129787006,0.15352196799358353,0.44748156966913183,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,short,short_batching,1,2.2210529125158276,0.7849254320026375,0.44760090900002064,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,short,short_cpu_quantisation,1,2.220949808112239,0.7839527279720642,0.4476289287719172,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,short,short_kv_cache,1,2.221003389082155,0.7823120419634506,0.44761783600002014,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,16,f16,f16,128,short,short_threading_definition,1,2.2210097392654253,0.7848282440099865,0.44760288243314,0.0,9101956.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,long,long_concurrency_server,1,7.334373091964914,0.2803912129602395,0.13520827351181997,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,long,long_hpc_case_study,1,7.287564581550045,0.4035487399669364,0.13512029361454622,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,long,long_memory_bound_reasoning,1,7.290385357758545,0.28670387604506686,0.13598847875553075,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,long,long_quantisation_evaluation,1,7.248734398438071,0.3936463729478419,0.13593906960651778,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,long,mandatory_long_transformer_cpu,1,7.595623117933291,0.27166111703263596,0.13055041928337446,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,medium,mandatory_medium_ml_vs_dl,1,7.5423715408856875,0.3914435000042431,0.13054349271655744,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,medium,medium_concurrency,1,7.610516086004599,0.3967720009968616,0.1293037545745349,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,medium,medium_cpu_inference_pipeline,1,7.539202465705814,0.27891327399993315,0.1314867660394085,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,medium,medium_quant_tradeoff,1,7.608539883088608,0.39174649794586003,0.12937899732294925,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,medium,medium_thread_scaling,1,7.605605264984022,0.2698521509882994,0.13039116510996726,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,short,mandatory_short_capital_france,1,4.937053847096253,0.41776129498612136,0.14328402683410482,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,short,short_batching,1,7.552265208857799,0.2669848020304926,0.13134994501556,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,short,short_cpu_quantisation,1,7.0079896199825775,0.41712056001415476,0.14053053903901275,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,short,short_kv_cache,1,7.5436899262861195,0.4090468200156465,0.13038180666924346,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,2,f16,f16,128,short,short_threading_definition,1,7.045829511029523,0.6573600000119768,0.13786782223619448,1.0,9000588.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,4,f16,f16,128,long,long_concurrency_server,1,3.058299329593111,0.5352065670304,0.32533474721236333,0.0,8944776.0
measurements/1258642-track-a1-server-sweep-x86,concurrency,vanilla-x86,,1,llamacpp-tq/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf,model-1-mandatory,32,32,2048,4,f16,f16,128,long,long_hpc_case_study,1,5.243246234468539,0.3938457319745794,0.18912054761404568,1.0,8944776.0
